

"Close Approach Definition"
"Advanced CAT object: sgp4ESSS                                                        "
"Close Approach Threshold: 20.000000 (km)                                             "
"Close Approach Time Interval: 23 Oct 2013 03:58:20.414 to 23 Oct 2014 03:58:20.414   "
"Point-to-Point Mode is ON.  Finite ellipsoid sizes have been overridden to be points."

"Settings"
"Out of Date Filter is OFF.                                                                                  "
"Apo Peri Filter    is ON.  Pad  is 30.000000 (km)                                                           "
"Path Filter        is OFF.                                                                                  "
"Time Filter        is OFF.                                                                                  "
""
"Each local range minimum is reported as a separate event with corresponding conjunction TCA (i.e., ConjTCA)."
"Additionally, an interval endpoint time will be reported as a separate event with corresponding             "
"conjunction TCA (i.e., ConjTCA) if it is the global range minimum over the interval                      "
""
"Secondaries whose SSC number match the primary SSC number have been ignored.                                "
""
"MaxSampleStepSize is 300.000000 secs                                                                        "
"MinSampleStepSize is 1.000000 secs                                                                          "

"Name","Status","Type","Tangential (km)","Cross-Track (km)","Normal (km)"
"Satellite/ENVISAT_27386","Found Scenario Object","Scenario Object",1.000000,1.000000,1.000000

"Name","Status","Type","Tangential (km)","Cross-Track (km)","Normal (km)"
"spaceTrackTLEs_23_10_2013.tce","Found File","Tle File",1.000000,1.000000,1.000000

"SSC","ConjTCA (UTCG)","Min Range (km)","Max Collision Probability","Collision Probability (Analytic)","Collision Probability (Numeric)","Collision Probability (Patera 2005)"
"33707",22 Jul 2014 14:42:42.234,19.256366,2.5319e-007,3.5170e-045,3.5169e-045,8.8435e-020
"37494",22 Jul 2014 16:40:35.846,16.194301,3.5798e-007,2.1464e-033,2.6871e-033,6.9022e-020
"31344",22 Jul 2014 16:52:10.562,14.762158,4.3081e-007,1.3965e-028,1.3965e-028,5.6081e-020
"33924",22 Jul 2014 16:58:35.700,16.516430,3.4416e-007,1.5406e-034,1.5406e-034,3.8825e-020
"35586",22 Jul 2014 17:12:26.933,6.723067,2.0771e-006,7.8973e-010,7.8973e-010,7.8973e-010
"9444",22 Jul 2014 17:46:07.046,7.241157,2.3810e-006,1.7213e-010,1.7213e-010,1.7213e-010
"33736",22 Jul 2014 18:17:18.304,4.067440,5.6747e-006,1.0200e-006,1.0200e-006,1.0200e-006
"9444",22 Jul 2014 18:36:11.475,4.422257,6.3840e-006,6.3882e-007,6.3882e-007,6.3882e-007
"34057",22 Jul 2014 19:11:32.592,19.477596,2.4747e-007,4.1288e-046,0.0000e+000,6.9022e-020
"9444",22 Jul 2014 19:26:20.298,19.120063,3.4151e-007,1.7310e-044,0.0000e+000,5.3924e-020
"33874",22 Jul 2014 19:53:54.163,18.952910,2.6136e-007,6.3829e-044,6.3829e-044,4.7453e-020
"25285",22 Jul 2014 19:57:47.987,12.284777,9.5962e-007,4.0587e-021,4.0587e-021,6.0395e-020
"5060",22 Jul 2014 20:30:23.132,10.453794,8.5909e-007,8.7109e-017,8.7109e-017,8.7206e-017
"20433",22 Jul 2014 22:19:51.148,4.868250,5.2679e-006,2.2674e-007,2.2674e-007,2.2674e-007
"9293",22 Jul 2014 23:19:23.253,15.539500,3.8879e-007,3.8700e-031,3.8136e-031,1.2942e-020
"20433",23 Jul 2014 00:50:09.102,16.997182,4.3214e-007,3.6522e-036,0.0000e+000,1.4236e-019
"31207",23 Jul 2014 02:43:17.365,12.458832,6.0483e-007,8.9594e-022,8.9594e-022,1.7687e-019
"31938",23 Jul 2014 03:38:49.114,14.177551,4.6707e-007,9.5915e-027,9.5915e-027,1.1648e-019
"34726",23 Jul 2014 03:52:45.332,9.812194,9.7511e-007,2.2478e-015,2.2478e-015,2.2480e-015
"34569",23 Jul 2014 04:35:52.792,19.887788,2.3736e-007,7.2895e-048,0.0000e+000,1.6177e-019
"36550",23 Jul 2014 05:19:39.575,4.584570,4.4667e-006,3.3331e-007,3.3331e-007,3.3331e-007
"33700",23 Jul 2014 05:29:12.939,17.005562,3.2464e-007,2.5556e-036,0.0000e+000,7.1179e-020
"38470",23 Jul 2014 05:51:52.039,17.705072,2.9950e-007,5.9070e-039,0.0000e+000,1.6393e-019
"27375",23 Jul 2014 05:55:14.191,19.168301,3.9415e-007,1.2661e-044,1.2661e-044,8.1964e-020
"33933",23 Jul 2014 06:48:35.038,16.253434,3.5538e-007,1.3286e-033,1.3286e-033,3.0197e-020
"5794",23 Jul 2014 06:52:47.220,7.816739,1.5365e-006,1.4826e-011,1.4826e-011,1.4826e-011
"35441",23 Jul 2014 07:38:36.222,15.710749,3.8036e-007,1.0155e-031,1.2188e-031,1.2079e-019
"33896",23 Jul 2014 07:42:45.755,4.419164,4.8074e-006,4.8366e-007,4.8366e-007,4.8366e-007
"35902",23 Jul 2014 08:18:36.445,18.678849,2.6908e-007,8.4091e-043,8.4090e-043,2.8040e-020
"34127",23 Jul 2014 08:20:55.331,10.777210,8.0830e-007,1.5652e-017,1.5652e-017,1.5828e-017
"6059",23 Jul 2014 09:10:54.445,2.557697,1.6359e-005,1.4172e-005,1.4172e-005,1.4172e-005
"31063",23 Jul 2014 09:17:02.951,11.540811,7.0488e-007,2.2096e-019,2.2096e-019,3.9257e-019
"6059",23 Jul 2014 10:01:03.680,17.258559,3.5929e-007,3.3369e-037,0.0000e+000,-1.7256e-020
"35476",23 Jul 2014 10:12:39.625,12.426980,6.0793e-007,1.0923e-021,1.0923e-021,9.9220e-020
"39306",23 Jul 2014 11:44:58.817,1.334719,5.2700e-005,4.0869e-005,4.0869e-005,4.0869e-005
"35918",23 Jul 2014 11:45:35.867,6.655688,2.1193e-006,9.8935e-010,9.8935e-010,9.8935e-010
"37528",23 Jul 2014 11:55:25.180,18.709048,2.6822e-007,6.3411e-043,0.0000e+000,1.1863e-019
"34890",23 Jul 2014 12:35:58.756,9.025426,1.1525e-006,9.1383e-014,9.1383e-014,9.1383e-014
"37528",23 Jul 2014 12:45:35.623,16.725333,3.3561e-007,2.7148e-035,2.7148e-035,1.5746e-019
"34456",23 Jul 2014 13:29:32.288,10.058946,9.2786e-007,6.5981e-016,6.5981e-016,6.5994e-016
"14810",23 Jul 2014 14:10:44.048,16.168137,3.5914e-007,2.6523e-033,6.2167e-033,1.9413e-019
"3315",23 Jul 2014 14:23:58.705,17.702870,2.9833e-007,5.9983e-039,5.9983e-039,9.7063e-020
"37496",23 Jul 2014 14:25:35.317,14.295594,4.5939e-007,4.1398e-027,4.1398e-027,1.4236e-019
"35593",23 Jul 2014 15:01:07.297,17.225142,3.1642e-007,3.9034e-037,0.0000e+000,1.2079e-019
"34449",23 Jul 2014 15:11:32.704,11.998651,6.5211e-007,1.4936e-020,1.4936e-020,1.6824e-019
"34622",23 Jul 2014 16:41:24.731,4.829629,4.0249e-006,1.8723e-007,1.8723e-007,1.8723e-007
"33785",23 Jul 2014 17:43:23.725,15.773445,3.7734e-007,6.1998e-032,6.1999e-032,1.4667e-019
"9656",23 Jul 2014 18:04:58.667,19.018692,2.5955e-007,3.4184e-044,3.4184e-044,1.0569e-019
"34079",23 Jul 2014 18:27:05.303,11.884806,6.6467e-007,2.9473e-020,2.9473e-020,2.6746e-019
"33785",23 Jul 2014 19:23:39.773,16.713582,3.3608e-007,2.9951e-035,2.9951e-035,8.6278e-020
"25169",23 Jul 2014 20:52:17.364,12.249264,9.6519e-007,5.0463e-021,5.0463e-021,1.1216e-019
"32113",23 Jul 2014 20:58:17.197,10.201559,9.0210e-007,3.2042e-016,3.2042e-016,3.2048e-016
"4205",23 Jul 2014 21:41:39.986,13.888835,4.8669e-007,7.2720e-026,7.2720e-026,4.3139e-020
"20436",23 Jul 2014 21:42:16.018,16.351368,7.2983e-007,1.2458e-033,3.9950e-033,1.9413e-019
"25169",23 Jul 2014 21:42:27.128,12.848805,8.7722e-007,1.1730e-022,1.1730e-022,1.5530e-019
"34873",23 Jul 2014 21:51:07.384,4.747842,4.1648e-006,2.2773e-007,2.2773e-007,2.2773e-007
"25169",23 Jul 2014 22:32:37.449,10.562225,1.2981e-006,7.6051e-017,7.6051e-017,7.6132e-017
"24906",23 Jul 2014 22:38:48.717,15.831727,5.7780e-007,6.0409e-032,5.9963e-032,1.6824e-019
"351",23 Jul 2014 22:47:50.695,16.761369,3.3417e-007,2.0079e-035,0.0000e+000,8.4121e-020
"22579",23 Jul 2014 23:22:06.660,8.979554,1.1643e-006,1.1234e-013,1.1234e-013,1.1234e-013
"25169",23 Jul 2014 23:22:47.212,15.131519,6.3251e-007,1.3644e-029,1.3672e-029,2.3726e-019
"30283",23 Jul 2014 23:28:02.021,4.171661,5.3947e-006,8.2298e-007,8.2298e-007,8.2298e-007
"24682",23 Jul 2014 23:31:08.937,18.557428,2.7262e-007,2.6039e-042,2.6039e-042,6.4709e-020
"33785",23 Jul 2014 23:34:11.858,16.685128,3.3723e-007,3.7982e-035,3.7982e-035,1.3373e-019
"9818",23 Jul 2014 23:54:29.923,18.406297,2.7711e-007,1.0523e-041,1.0523e-041,1.0138e-019
"7218",24 Jul 2014 00:05:43.792,16.210838,3.5725e-007,1.8772e-033,0.0000e+000,4.3139e-020
"25169",24 Jul 2014 00:12:57.535,19.469678,3.8205e-007,6.8905e-046,6.8904e-046,8.6278e-020
"34693",24 Jul 2014 00:18:36.367,13.553447,5.1108e-007,7.2596e-025,7.2596e-025,2.5883e-020
"36194",24 Jul 2014 01:05:23.789,5.518336,3.0830e-006,3.1523e-008,3.1523e-008,3.1523e-008
"31751",24 Jul 2014 01:08:01.957,5.414299,3.2026e-006,4.1890e-008,4.1890e-008,4.1890e-008
"21528",24 Jul 2014 01:10:27.258,14.622487,4.5685e-007,4.0542e-028,4.0542e-028,1.1216e-019
"33785",24 Jul 2014 01:14:27.938,8.577539,1.2760e-006,6.5592e-013,6.5592e-013,6.5592e-013
"9818",24 Jul 2014 01:34:51.428,13.113836,5.4592e-007,1.3605e-023,1.3605e-023,2.3295e-019
"35462",24 Jul 2014 02:42:15.440,17.245052,3.1569e-007,3.2880e-037,0.0000e+000,1.1432e-019
"20441",24 Jul 2014 02:52:03.653,19.782578,2.2198e-007,1.9144e-047,1.9144e-047,4.7453e-020
"8924",24 Jul 2014 04:14:07.971,6.970153,2.5698e-006,4.5080e-010,4.5080e-010,4.5080e-010
"8924",24 Jul 2014 05:04:14.011,13.425865,6.9262e-007,2.2836e-024,2.2836e-024,2.1570e-019
"36435",24 Jul 2014 06:11:48.517,7.682824,1.5905e-006,2.4910e-011,2.4910e-011,2.4910e-011
"32124",24 Jul 2014 06:17:33.676,19.522801,2.4632e-007,2.6571e-046,0.0000e+000,1.0569e-019
"35975",24 Jul 2014 07:44:07.128,13.522434,5.1343e-007,8.9553e-025,8.9553e-025,6.4709e-020
"30453",24 Jul 2014 07:49:49.299,13.474461,5.1709e-007,1.2379e-024,1.2379e-024,1.1648e-019
"25469",24 Jul 2014 07:52:52.108,16.545211,5.2904e-007,1.8756e-034,0.0000e+000,1.6393e-019
"38190",24 Jul 2014 07:54:42.841,13.164107,5.4176e-007,9.7787e-024,9.7787e-024,1.0353e-019
"25469",24 Jul 2014 08:43:02.448,13.761964,7.6467e-007,2.6985e-025,2.6985e-025,6.0395e-020
"25469",24 Jul 2014 09:33:12.112,11.751917,1.0486e-006,9.9758e-020,9.9758e-020,2.3726e-019
"34639",24 Jul 2014 09:33:49.694,5.731327,2.8581e-006,1.7317e-008,1.7317e-008,1.7317e-008
"35147",24 Jul 2014 09:39:45.239,14.891606,4.2335e-007,5.3493e-029,5.3478e-029,5.6081e-020
"25469",24 Jul 2014 10:23:22.452,10.075347,1.4266e-006,9.3755e-016,9.3755e-016,9.3764e-016
"28366",24 Jul 2014 10:23:29.769,7.566901,1.6397e-006,3.8752e-011,3.8752e-011,3.8752e-011
"25469",24 Jul 2014 11:13:32.115,13.613236,7.8147e-007,7.4671e-025,7.4671e-025,8.6278e-021
"13486",24 Jul 2014 11:59:06.001,12.675955,5.8429e-007,2.2897e-022,2.2897e-022,1.1648e-019
"25469",24 Jul 2014 12:03:42.455,13.854710,7.5446e-007,1.4225e-025,1.4225e-025,1.5099e-019
"28366",24 Jul 2014 12:03:45.904,11.980580,6.5408e-007,1.6644e-020,1.6644e-020,5.1767e-020
"34388",24 Jul 2014 12:03:53.077,10.453642,8.5912e-007,8.7179e-017,8.7179e-017,8.7365e-017
"34388",24 Jul 2014 12:53:58.051,15.455687,3.9302e-007,7.4089e-031,7.4089e-031,3.4511e-020
"29979",24 Jul 2014 13:44:53.786,17.033845,3.2357e-007,2.0090e-036,0.0000e+000,1.5961e-019
"33990",24 Jul 2014 14:05:35.021,17.559722,3.0448e-007,2.1275e-038,0.0000e+000,8.1964e-020
"35806",24 Jul 2014 14:29:47.366,8.089081,1.4348e-006,5.0201e-012,5.0201e-012,5.0201e-012
"35387",24 Jul 2014 14:32:17.884,17.649413,3.0139e-007,9.6608e-039,0.0000e+000,1.1000e-019
"24051",24 Jul 2014 15:04:08.319,4.628738,4.3819e-006,3.0107e-007,3.0107e-007,3.0107e-007
"34136",24 Jul 2014 16:04:56.034,5.398678,3.2212e-006,4.3697e-008,4.3697e-008,4.3697e-008
"37118",24 Jul 2014 16:15:44.762,5.472215,3.1352e-006,3.5782e-008,3.5782e-008,3.5782e-008
"3785",24 Jul 2014 16:48:06.231,14.907234,4.2247e-007,4.7614e-029,4.7654e-029,1.4667e-019
"37118",24 Jul 2014 17:05:52.594,18.493089,2.7452e-007,4.7253e-042,4.7253e-042,3.0197e-020
"30942",24 Jul 2014 17:50:30.433,9.332123,1.0780e-006,2.2366e-014,2.2366e-014,2.2366e-014
"28366",24 Jul 2014 21:14:53.506,9.703732,9.9703e-007,3.8157e-015,3.8157e-015,3.8159e-015
"14453",24 Jul 2014 22:22:31.319,14.070637,5.5522e-007,2.3900e-026,2.3900e-026,5.1767e-020
"26079",24 Jul 2014 22:44:38.144,19.407118,2.4927e-007,8.1914e-046,8.1913e-046,6.2552e-020
"28366",24 Jul 2014 22:55:09.640,19.038295,2.5902e-007,2.8368e-044,2.8368e-044,8.6278e-020
"27760",24 Jul 2014 23:49:17.793,8.892020,1.1874e-006,1.6610e-013,1.6610e-013,1.6610e-013
"14453",25 Jul 2014 00:03:12.418,7.295288,2.0654e-006,1.2448e-010,1.2448e-010,1.2448e-010
"24969",25 Jul 2014 00:29:30.802,12.458621,9.3302e-007,1.3848e-021,1.3848e-021,1.3373e-019
"25272",25 Jul 2014 00:30:49.014,18.675032,4.1525e-007,1.3462e-042,0.0000e+000,3.0197e-020
"34077",25 Jul 2014 02:10:51.966,8.756864,1.2243e-006,3.0155e-013,3.0155e-013,3.0155e-013
"33793",25 Jul 2014 02:16:08.700,6.977819,1.9282e-006,3.3001e-010,3.3001e-010,3.3001e-010
"34024",25 Jul 2014 03:05:19.444,13.947736,4.8259e-007,4.8266e-026,4.8265e-026,1.6393e-019
"30739",25 Jul 2014 04:41:41.046,17.476119,3.0740e-007,4.4247e-038,0.0000e+000,8.4121e-020
"29086",25 Jul 2014 04:41:59.376,4.969441,3.8017e-006,1.3293e-007,1.3293e-007,1.3293e-007
"34445",25 Jul 2014 05:26:36.579,15.149865,4.0904e-007,7.6906e-030,7.6986e-030,1.0785e-019
"29086",25 Jul 2014 05:32:05.482,12.209329,6.2980e-007,4.1735e-021,4.1735e-021,1.3373e-019
"31413",25 Jul 2014 06:21:58.838,15.084905,4.1257e-007,1.2566e-029,1.2594e-029,1.2942e-019
"35887",25 Jul 2014 06:52:48.447,18.857814,2.6400e-007,1.5682e-043,0.0000e+000,7.7650e-020
"34366",25 Jul 2014 08:51:51.706,5.365020,3.2617e-006,4.7839e-008,4.7839e-008,4.7839e-008
"36059",25 Jul 2014 08:55:03.448,13.452038,5.1881e-007,1.4396e-024,1.4396e-024,1.2510e-019
"36657",25 Jul 2014 10:35:04.026,18.102207,2.8650e-007,1.6884e-040,1.6884e-040,6.6866e-020
"25291",25 Jul 2014 11:26:33.007,11.618725,1.0728e-006,2.1722e-019,2.1722e-019,3.8394e-019
"30727",25 Jul 2014 12:05:07.650,10.247350,8.9406e-007,2.5354e-016,2.5354e-016,2.5362e-016
