

"Close Approach Definition"
"Advanced CAT object: sgp4ESSS                                                        "
"Close Approach Threshold: 20.000000 (km)                                             "
"Close Approach Time Interval: 23 Oct 2013 03:58:20.414 to 23 Oct 2014 03:58:20.414   "
"Point-to-Point Mode is ON.  Finite ellipsoid sizes have been overridden to be points."

"Settings"
"Out of Date Filter is OFF.                                                                                  "
"Apo Peri Filter    is ON.  Pad  is 30.000000 (km)                                                           "
"Path Filter        is OFF.                                                                                  "
"Time Filter        is OFF.                                                                                  "
""
"Each local range minimum is reported as a separate event with corresponding conjunction TCA (i.e., ConjTCA)."
"Additionally, an interval endpoint time will be reported as a separate event with corresponding             "
"conjunction TCA (i.e., ConjTCA) if it is the global range minimum over the interval                      "
""
"Secondaries whose SSC number match the primary SSC number have been ignored.                                "
""
"MaxSampleStepSize is 300.000000 secs                                                                        "
"MinSampleStepSize is 1.000000 secs                                                                          "

"Name","Status","Type","Tangential (km)","Cross-Track (km)","Normal (km)"
"Satellite/ENVISAT_27386","Found Scenario Object","Scenario Object",0.200000,0.100000,0.040000

"Name","Status","Type","Tangential (km)","Cross-Track (km)","Normal (km)"
"spaceTrackTLEs_23_10_2013.tce","Found File","Tle File",0.200000,0.100000,0.040000

"SSC","ConjTCA (UTCG)","Min Range (km)","Max Collision Probability","Collision Probability (Analytic)","Collision Probability (Numeric)","Collision Probability (Patera 2005)"
"35480",24 Apr 2014 22:06:39.476,8.330524,3.8648e-006,1.0000e-305,1.2893e-308,6.0395e-020
"35480",24 Apr 2014 22:56:47.012,15.318809,1.1426e-006,1.0000e-305,0.0000e+000,5.2845e-020
"27687",24 Apr 2014 22:59:33.409,16.229410,1.1704e-006,1.0000e-305,0.0000e+000,1.2295e-019
"29051",24 Apr 2014 23:06:38.696,12.811370,1.4665e-006,1.0000e-305,0.0000e+000,3.2354e-020
"36740",24 Apr 2014 23:06:45.411,10.729146,2.1826e-006,1.0000e-305,5.7080e-309,3.4511e-019
"14154",24 Apr 2014 23:46:23.585,4.344034,1.5328e-005,5.8608e-164,3.7574e-170,9.3180e-019
"35480",24 Apr 2014 23:46:54.925,12.047108,1.8469e-006,1.0000e-305,0.0000e+000,9.4906e-020
"31632",25 Apr 2014 00:34:38.928,19.115511,1.2505e-006,1.0000e-305,0.0000e+000,3.7747e-020
"35480",25 Apr 2014 00:37:02.464,19.013148,7.4128e-007,1.0000e-305,0.0000e+000,5.7159e-020
"27687",25 Apr 2014 00:39:49.688,13.151894,1.7823e-006,1.0000e-305,0.0000e+000,0.0000e+000
"4169",25 Apr 2014 00:40:36.554,14.063433,1.6235e-006,1.0000e-305,0.0000e+000,3.5590e-020
"35480",25 Apr 2014 01:27:10.373,19.577704,6.9894e-007,1.0000e-305,0.0000e+000,1.2510e-019
"30451",25 Apr 2014 02:14:55.910,18.173072,1.3912e-006,1.0000e-305,5.9989e-308,2.5883e-020
"35975",25 Apr 2014 02:19:37.780,14.506608,1.5177e-006,1.0000e-305,4.9385e-308,2.8040e-020
"24870",25 Apr 2014 03:01:45.078,11.323658,5.3663e-006,1.0000e-305,0.0000e+000,1.9413e-020
"37719",25 Apr 2014 03:27:50.466,7.281845,4.5897e-006,1.0000e-305,0.0000e+000,6.0395e-020
"26621",25 Apr 2014 04:19:56.489,17.325429,7.9636e-007,1.0000e-305,0.0000e+000,3.0197e-019
"33906",25 Apr 2014 05:01:24.040,16.582204,1.6638e-006,1.0000e-305,0.0000e+000,2.0275e-019
"39092",25 Apr 2014 06:21:39.739,3.046783,3.2346e-005,1.0000e-305,1.3103e-310,3.4511e-020
"29884",25 Apr 2014 06:39:14.617,16.203616,9.5273e-007,1.0000e-305,0.0000e+000,1.1216e-019
"32171",25 Apr 2014 06:51:46.341,8.326858,3.5533e-006,1.0000e-305,0.0000e+000,6.4709e-020
"32216",25 Apr 2014 06:59:22.252,7.120439,4.8428e-006,1.0000e-305,0.0000e+000,9.0592e-020
"36228",25 Apr 2014 07:12:32.188,10.420893,2.9790e-006,1.0000e-305,0.0000e+000,1.4883e-019
"27687",25 Apr 2014 08:10:46.432,19.135206,8.4196e-007,1.0000e-305,1.9052e-319,1.9413e-020
"35020",25 Apr 2014 08:46:35.779,6.967866,4.9266e-006,1.0000e-305,0.0000e+000,8.6278e-020
"13241",25 Apr 2014 09:42:54.700,17.157992,1.1196e-006,1.0000e-305,0.0000e+000,-2.1570e-020
"27806",25 Apr 2014 11:31:52.587,17.873179,9.2612e-007,1.0000e-305,0.0000e+000,6.4709e-021
"33795",25 Apr 2014 12:10:59.844,17.904869,7.7241e-007,1.0000e-305,0.0000e+000,4.4218e-020
"37885",25 Apr 2014 12:20:54.231,16.387162,1.1877e-006,1.0000e-305,0.0000e+000,3.2354e-020
"18698",25 Apr 2014 12:23:44.575,12.194585,2.8382e-006,1.0000e-305,0.0000e+000,1.2079e-019
"24904",25 Apr 2014 13:12:28.821,19.815177,9.4213e-007,1.0000e-305,0.0000e+000,1.1216e-019
"31445",25 Apr 2014 13:56:24.163,11.515326,3.4450e-006,1.0000e-305,0.0000e+000,3.3648e-019
"36490",25 Apr 2014 13:58:41.833,14.848333,1.2256e-006,1.0000e-305,0.0000e+000,3.8825e-020
"24904",25 Apr 2014 14:02:38.696,17.281628,1.2384e-006,1.0000e-305,0.0000e+000,8.8435e-020
"33758",25 Apr 2014 14:37:25.151,19.595072,1.1639e-006,1.0000e-305,0.0000e+000,8.6278e-021
"30727",25 Apr 2014 14:42:23.513,19.854836,7.5258e-007,1.0000e-305,0.0000e+000,3.6237e-019
"36228",25 Apr 2014 14:43:31.851,13.518360,1.7698e-006,1.0000e-305,0.0000e+000,1.1863e-020
"36490",25 Apr 2014 14:48:46.480,8.525863,3.7162e-006,1.0000e-305,0.0000e+000,1.9413e-020
"24904",25 Apr 2014 14:52:49.296,13.863084,1.9243e-006,1.0000e-305,0.0000e+000,7.5493e-020
"33758",25 Apr 2014 15:27:29.703,4.153978,2.5893e-005,1.0000e-305,0.0000e+000,2.4158e-019
"34389",25 Apr 2014 15:28:19.663,10.128753,4.3203e-006,1.0000e-305,0.0000e+000,1.4667e-019
"38208",25 Apr 2014 15:29:45.094,7.012290,8.8291e-006,1.0000e-305,1.6262e-316,6.4709e-021
"36490",25 Apr 2014 15:38:49.506,19.687332,6.9675e-007,1.0000e-305,0.0000e+000,3.8825e-020
"24904",25 Apr 2014 15:42:59.171,11.615119,2.7408e-006,1.0000e-305,0.0000e+000,6.9022e-020
"38208",25 Apr 2014 16:19:55.896,19.897435,1.0963e-006,1.0000e-305,0.0000e+000,1.2942e-019
"24904",25 Apr 2014 16:33:09.771,12.357992,2.4209e-006,1.0000e-305,0.0000e+000,1.5099e-020
"24904",25 Apr 2014 17:23:19.646,11.312729,2.8885e-006,1.0000e-305,0.0000e+000,-8.6278e-021
"38208",25 Apr 2014 18:00:08.031,15.430737,1.8219e-006,1.0000e-305,0.0000e+000,6.7297e-019
"24904",25 Apr 2014 18:13:30.246,16.285013,1.3937e-006,1.0000e-305,0.0000e+000,0.0000e+000
"35716",25 Apr 2014 18:44:25.428,12.374932,1.5510e-006,1.0000e-305,0.0000e+000,0.0000e+000
"24904",25 Apr 2014 19:03:40.121,16.399134,1.3742e-006,1.0000e-305,0.0000e+000,7.7650e-020
"31957",25 Apr 2014 20:07:04.509,17.845461,7.6748e-007,1.0000e-305,0.0000e+000,6.9022e-020
"34313",25 Apr 2014 21:23:08.849,3.270830,3.6863e-005,1.0000e-305,1.3403e-312,2.5883e-020
"31445",25 Apr 2014 21:27:24.965,12.934324,2.7305e-006,1.0000e-305,0.0000e+000,4.9610e-020
"5174",25 Apr 2014 21:32:08.062,9.404075,3.6692e-006,1.0000e-305,0.0000e+000,1.7687e-019
"15596",25 Apr 2014 22:09:21.597,12.156757,1.9646e-006,1.0000e-305,0.0000e+000,5.1767e-020
"21674",25 Apr 2014 22:11:18.941,18.521227,8.0450e-007,1.0000e-305,0.0000e+000,3.7747e-020
"25173",25 Apr 2014 22:16:37.270,14.602009,2.9082e-006,1.0000e-305,0.0000e+000,7.7650e-020
"34879",25 Apr 2014 22:58:03.655,9.022153,2.9376e-006,1.0000e-305,0.0000e+000,3.6668e-019
"31826",25 Apr 2014 23:09:29.765,11.244338,3.5950e-006,1.0000e-305,5.1803e-308,2.6962e-020
"35661",25 Apr 2014 23:44:58.951,15.675002,9.6600e-007,1.0000e-305,0.0000e+000,7.1179e-020
"36563",26 Apr 2014 00:00:01.109,14.698340,1.2483e-006,1.0000e-305,0.0000e+000,7.1179e-020
"34273",26 Apr 2014 00:43:23.290,8.025063,6.2125e-006,1.0000e-305,0.0000e+000,8.6278e-021
"25636",26 Apr 2014 00:47:22.773,16.234638,1.3921e-006,1.0000e-305,4.0210e-313,3.4511e-020
"6059",26 Apr 2014 00:52:36.864,17.124594,1.2927e-006,1.0000e-305,1.3172e-320,-7.7650e-020
"30194",26 Apr 2014 01:41:13.354,9.604409,4.5272e-006,1.0000e-305,0.0000e+000,3.7962e-019
"6059",26 Apr 2014 01:42:46.425,15.090347,1.6658e-006,1.0000e-305,0.0000e+000,4.3139e-021
"32162",26 Apr 2014 02:46:46.435,12.482097,1.5716e-006,1.0000e-305,0.0000e+000,0.0000e+000
"35319",26 Apr 2014 03:10:53.756,7.091534,5.2255e-006,1.0000e-305,8.7450e-322,6.6866e-020
"35759",26 Apr 2014 03:13:10.407,14.071751,1.2530e-006,1.0000e-305,0.0000e+000,1.0353e-019
"33850",26 Apr 2014 04:10:43.603,8.180150,3.9625e-006,1.0000e-305,0.0000e+000,6.4709e-020
"32162",26 Apr 2014 04:27:10.366,18.336130,7.2829e-007,1.0000e-305,0.0000e+000,1.6824e-019
"36827",26 Apr 2014 05:46:34.033,16.851257,1.2344e-006,1.0000e-305,0.0000e+000,3.3433e-020
"35406",26 Apr 2014 06:11:51.530,3.093524,2.4525e-005,1.0000e-305,0.0000e+000,6.9022e-020
"38068",26 Apr 2014 06:27:42.185,9.170620,5.3755e-006,1.0000e-305,0.0000e+000,4.5296e-020
"30278",26 Apr 2014 06:54:28.705,18.132180,7.5187e-007,1.0000e-305,0.0000e+000,1.9413e-020
"35406",26 Apr 2014 07:52:25.729,15.338876,9.9757e-007,1.0000e-305,0.0000e+000,1.5530e-019
"29047",26 Apr 2014 08:02:20.205,19.147551,6.4889e-007,1.0000e-305,0.0000e+000,9.4906e-020
"34077",26 Apr 2014 09:10:35.948,17.266801,9.6815e-007,1.0000e-305,0.0000e+000,3.8825e-019
"24944",26 Apr 2014 09:10:51.333,12.622922,2.7019e-006,1.0000e-305,0.0000e+000,4.0982e-020
"25159",26 Apr 2014 09:14:21.124,3.114882,4.9521e-005,1.0000e-305,1.3292e-310,8.1964e-020
"35631",26 Apr 2014 10:01:52.017,6.770424,5.6601e-006,1.0000e-305,0.0000e+000,1.5530e-019
"18468",26 Apr 2014 10:11:24.733,12.382811,1.6928e-006,1.0000e-305,0.0000e+000,7.7650e-020
"13486",26 Apr 2014 11:13:26.188,18.582569,1.3495e-006,1.0000e-305,0.0000e+000,1.1863e-020
"35785",26 Apr 2014 11:22:03.139,13.205249,2.6348e-006,1.0000e-305,5.8859e-309,-2.1570e-021
"35631",26 Apr 2014 11:42:00.048,16.662089,9.3404e-007,1.0000e-305,0.0000e+000,1.9844e-019
"34445",26 Apr 2014 11:48:58.867,11.153967,1.9343e-006,1.0000e-305,0.0000e+000,1.3157e-019
"35227",26 Apr 2014 13:18:30.651,5.441035,1.3625e-005,1.0000e-305,3.0462e-117,1.5185e-018
"3758",26 Apr 2014 13:28:59.653,17.774763,8.9743e-007,1.0000e-305,0.0000e+000,4.0551e-019
"31949",26 Apr 2014 14:11:31.748,16.777993,1.6603e-006,1.0000e-305,0.0000e+000,1.7256e-019
"34490",26 Apr 2014 15:02:20.458,5.796990,7.7981e-006,1.0000e-305,0.0000e+000,1.3804e-019
"34693",26 Apr 2014 15:03:35.569,14.571416,1.1660e-006,1.0000e-305,0.0000e+000,9.4906e-020
"36060",26 Apr 2014 15:43:02.762,13.340570,2.4351e-006,1.0000e-305,0.0000e+000,2.4805e-020
"36060",26 Apr 2014 16:33:07.986,6.875007,9.1665e-006,1.0000e-305,0.0000e+000,2.9335e-019
"34409",26 Apr 2014 16:36:47.460,12.792926,1.6838e-006,1.0000e-305,0.0000e+000,8.6278e-020
"24966",26 Apr 2014 16:40:26.224,14.695635,2.4288e-006,1.0000e-305,0.0000e+000,9.2749e-020
"28598",26 Apr 2014 16:41:29.270,13.365221,1.3930e-006,1.0000e-305,0.0000e+000,1.1216e-019
"35669",26 Apr 2014 16:57:11.766,15.879025,1.8174e-006,1.0000e-305,0.0000e+000,6.0395e-020
"22495",26 Apr 2014 17:24:59.629,15.240256,1.6906e-006,1.0000e-305,0.0000e+000,1.2510e-019
"37054",26 Apr 2014 17:31:43.378,19.711253,1.1987e-006,1.0000e-305,0.0000e+000,3.7100e-019
"28598",26 Apr 2014 18:21:51.643,19.678102,6.4300e-007,1.0000e-305,0.0000e+000,6.9022e-020
"33835",26 Apr 2014 19:05:40.335,12.322302,2.6552e-006,1.0000e-305,0.0000e+000,6.9022e-020
"20011",26 Apr 2014 19:29:21.913,15.017242,1.0928e-006,1.0000e-305,0.0000e+000,1.7256e-019
"4171",26 Apr 2014 19:54:05.453,18.008250,1.2686e-006,1.0000e-305,0.0000e+000,3.7747e-020
"30875",26 Apr 2014 20:02:17.533,15.293212,1.9915e-006,1.0000e-305,0.0000e+000,6.4709e-020
"17423",26 Apr 2014 22:32:39.509,18.849369,1.3045e-006,1.0000e-305,0.0000e+000,1.9952e-020
"39094",27 Apr 2014 00:07:08.069,5.034195,1.1850e-005,1.0000e-305,0.0000e+000,3.4511e-019
"25346",27 Apr 2014 00:08:19.476,16.189240,1.4466e-006,1.0000e-305,0.0000e+000,1.0569e-019
"30560",27 Apr 2014 00:12:55.591,5.255646,1.6161e-005,1.0000e-305,1.8943e-311,2.5883e-020
"9040",27 Apr 2014 00:17:51.178,17.980727,8.5731e-007,1.0000e-305,0.0000e+000,3.0197e-020
"29905",27 Apr 2014 00:51:02.665,13.133944,1.4739e-006,1.0000e-305,2.0321e-312,5.3924e-020
"5694",27 Apr 2014 00:56:59.451,6.558758,7.0788e-006,1.0000e-305,0.0000e+000,2.1570e-019
"25346",27 Apr 2014 00:58:29.259,11.324368,2.9571e-006,1.0000e-305,0.0000e+000,-1.9413e-020
"30664",27 Apr 2014 00:59:59.033,15.224013,1.7364e-006,1.0000e-305,2.1369e-308,2.2648e-020
"34021",27 Apr 2014 01:47:01.495,0.862237,5.2398e-004,3.9936e-030,8.0015e-030,1.0353e-019
"25346",27 Apr 2014 01:48:39.745,11.820028,2.7148e-006,1.0000e-305,0.0000e+000,8.6278e-020
"12203",27 Apr 2014 01:53:37.114,15.752007,1.6541e-006,1.0000e-305,0.0000e+000,-1.0785e-021
"19453",27 Apr 2014 02:35:10.430,12.275935,2.4995e-006,1.0000e-305,0.0000e+000,6.2552e-020
"25346",27 Apr 2014 02:38:49.527,17.882170,1.1864e-006,1.0000e-305,0.0000e+000,2.1570e-020
"33760",27 Apr 2014 04:14:04.264,6.031644,1.2035e-005,1.0000e-305,0.0000e+000,-1.7256e-020
"37960",27 Apr 2014 04:30:43.278,19.865518,6.1099e-007,1.0000e-305,0.0000e+000,2.7609e-019
"34540",27 Apr 2014 06:07:12.986,18.067739,7.3985e-007,1.0000e-305,0.0000e+000,1.5099e-019
"36935",27 Apr 2014 06:45:46.940,18.460919,8.7630e-007,1.0000e-305,0.0000e+000,3.2354e-020
"35767",27 Apr 2014 07:14:11.832,18.023753,1.4193e-006,1.0000e-305,0.0000e+000,2.2109e-020
"10520",27 Apr 2014 07:17:11.787,16.891235,9.4380e-007,1.0000e-305,0.0000e+000,6.4709e-021
"10520",27 Apr 2014 08:07:23.092,5.466534,9.0111e-006,1.0000e-305,0.0000e+000,-3.1060e-019
"31617",27 Apr 2014 09:22:15.967,13.299058,2.4071e-006,1.0000e-305,0.0000e+000,1.5530e-019
"1549",27 Apr 2014 10:03:57.887,16.262329,1.2847e-006,1.0000e-305,0.0000e+000,2.5883e-020
"35432",27 Apr 2014 10:06:30.867,19.692086,1.0896e-006,1.0000e-305,0.0000e+000,4.6374e-020
"11510",27 Apr 2014 11:19:50.101,11.003507,2.2293e-006,1.0000e-305,0.0000e+000,-1.3373e-019
"20011",27 Apr 2014 12:10:17.757,8.351519,3.5483e-006,1.0000e-305,0.0000e+000,4.9610e-020
"25027",27 Apr 2014 12:31:42.854,13.127155,1.3826e-006,1.0000e-305,0.0000e+000,1.2510e-019
"30478",27 Apr 2014 12:41:33.184,5.215921,1.4825e-005,1.0000e-305,5.3622e-313,3.4511e-020
"25027",27 Apr 2014 13:21:50.969,5.442484,8.0421e-006,1.0000e-305,0.0000e+000,-3.4511e-020
"36011",27 Apr 2014 13:35:10.181,18.392076,7.8387e-007,1.0000e-305,0.0000e+000,1.5099e-019
"25027",27 Apr 2014 14:11:58.527,10.072767,2.3474e-006,1.0000e-305,0.0000e+000,1.2079e-019
"25778",27 Apr 2014 14:20:23.008,12.368898,2.4879e-006,1.0000e-305,0.0000e+000,8.1964e-020
"25027",27 Apr 2014 15:02:06.642,13.878969,1.2362e-006,1.0000e-305,0.0000e+000,3.9688e-019
"25778",27 Apr 2014 15:10:33.776,12.436766,2.4614e-006,1.0000e-305,0.0000e+000,4.0982e-020
"25778",27 Apr 2014 16:00:43.635,16.603682,1.3812e-006,1.0000e-305,0.0000e+000,9.7063e-020
"34521",27 Apr 2014 16:55:22.624,19.543332,7.0838e-007,1.0000e-305,0.0000e+000,3.8825e-019
"35221",27 Apr 2014 18:13:25.382,9.645560,2.6084e-006,1.0000e-305,0.0000e+000,1.6393e-019
"34521",27 Apr 2014 18:35:35.336,15.525936,1.1217e-006,1.0000e-305,0.0000e+000,8.6278e-020
"31722",27 Apr 2014 19:06:06.413,14.255912,1.2183e-006,1.0000e-305,0.0000e+000,-2.1570e-021
"34521",27 Apr 2014 19:25:42.269,16.038494,1.0509e-006,1.0000e-305,0.0000e+000,1.6393e-019
"34521",27 Apr 2014 20:15:48.048,11.519882,2.0364e-006,1.0000e-305,0.0000e+000,5.5218e-019
"25041",27 Apr 2014 21:00:43.214,12.663563,4.2582e-006,1.0000e-305,0.0000e+000,2.6962e-020
"34511",27 Apr 2014 21:05:21.206,15.709286,1.1550e-006,1.0000e-305,6.1386e-308,2.0491e-020
"34521",27 Apr 2014 21:05:54.978,12.087509,1.8491e-006,1.0000e-305,0.0000e+000,5.0041e-019
"30975",27 Apr 2014 21:08:42.255,17.133863,1.1606e-006,1.0000e-305,0.0000e+000,9.4906e-020
"34511",27 Apr 2014 21:55:24.784,19.862461,7.2227e-007,1.0000e-305,0.0000e+000,1.5530e-019
"34521",27 Apr 2014 21:56:00.760,7.528257,4.7655e-006,1.0000e-305,0.0000e+000,2.9335e-019
"34521",27 Apr 2014 22:46:07.686,8.211586,4.0042e-006,1.0000e-305,0.0000e+000,2.9335e-019
"33912",27 Apr 2014 23:27:38.419,8.500965,5.9403e-006,1.0000e-305,0.0000e+000,2.1570e-020
"36894",27 Apr 2014 23:33:31.666,9.700131,3.1582e-006,1.0000e-305,0.0000e+000,5.0904e-019
"34511",27 Apr 2014 23:35:41.171,6.055544,7.7658e-006,1.0000e-305,7.7074e-322,5.3924e-020
"34521",27 Apr 2014 23:36:13.470,3.567786,2.1205e-005,1.0193e-124,0.0000e+000,1.0353e-018
"37863",27 Apr 2014 23:48:54.241,18.907608,6.6354e-007,1.0000e-305,0.0000e+000,2.9766e-019
"36551",27 Apr 2014 23:58:48.038,19.130214,6.4563e-007,1.0000e-305,0.0000e+000,1.5961e-019
"34521",28 Apr 2014 00:26:20.393,4.579766,1.2865e-005,1.0000e-305,0.0000e+000,-2.5883e-020
"37863",28 Apr 2014 00:39:04.899,7.987092,3.7190e-006,1.0000e-305,0.0000e+000,-2.0707e-019
"33912",28 Apr 2014 01:07:54.332,12.124801,2.9185e-006,1.0000e-305,0.0000e+000,1.1216e-019
"35163",28 Apr 2014 01:07:55.156,12.035988,1.8748e-006,1.0000e-305,0.0000e+000,1.2942e-020
"34511",28 Apr 2014 01:15:57.556,17.122497,9.7070e-007,1.0000e-305,0.0000e+000,1.9413e-019
"34521",28 Apr 2014 01:16:26.181,0.802701,4.1838e-004,8.1371e-033,1.4610e-032,3.1060e-019
"37863",28 Apr 2014 01:29:06.335,3.299825,2.1790e-005,1.0000e-305,0.0000e+000,2.7609e-019
"36551",28 Apr 2014 01:38:21.158,7.012222,4.8053e-006,1.0000e-305,1.0159e-314,1.0785e-020
"33912",28 Apr 2014 01:57:57.821,15.689430,1.7425e-006,1.0000e-305,8.0479e-308,5.8669e-019
"34521",28 Apr 2014 02:06:33.100,2.552275,4.1398e-005,1.0000e-305,7.8532e-308,2.4158e-019
"37863",28 Apr 2014 02:19:16.994,8.682242,3.1481e-006,1.0000e-305,0.0000e+000,2.9335e-019
"25319",28 Apr 2014 02:22:21.784,14.080067,1.8326e-006,1.0000e-305,0.0000e+000,1.9844e-019
"34521",28 Apr 2014 02:56:38.890,4.493706,1.3351e-005,9.8395e-187,3.3122e-194,3.1060e-019
"37863",28 Apr 2014 03:09:18.428,14.499399,1.1290e-006,1.0000e-305,0.0000e+000,1.9844e-019
"25319",28 Apr 2014 03:12:28.618,11.012613,2.9956e-006,1.0000e-305,7.3356e-308,1.0353e-019
"36551",28 Apr 2014 03:17:54.266,16.623420,8.5507e-007,1.0000e-305,0.0000e+000,1.5530e-019
"33912",28 Apr 2014 03:38:13.725,2.248582,8.4765e-005,3.3237e-019,2.9204e-019,4.1413e-019
"34521",28 Apr 2014 03:46:45.806,4.880911,1.1313e-005,1.0000e-305,0.0000e+000,2.0707e-019
"38212",28 Apr 2014 03:52:46.175,17.341940,8.0935e-007,1.0000e-305,0.0000e+000,2.5883e-019
"26203",28 Apr 2014 03:54:44.081,10.797575,2.2077e-006,1.0000e-305,0.0000e+000,3.2354e-020
"25319",28 Apr 2014 04:02:34.531,3.437596,3.0742e-005,1.0000e-305,0.0000e+000,3.7962e-019
"34521",28 Apr 2014 04:36:51.599,8.434992,3.7871e-006,1.0000e-305,0.0000e+000,2.9335e-019
"25319",28 Apr 2014 04:52:41.365,0.098020,3.5904e-002,6.4732e-003,6.5888e-003,6.5888e-003
"34521",28 Apr 2014 05:26:58.512,8.524971,3.7065e-006,1.0000e-305,0.0000e+000,2.7609e-019
"34622",28 Apr 2014 05:30:04.787,1.567133,1.5011e-004,7.2215e-014,6.6511e-014,6.6517e-014
"25319",28 Apr 2014 05:42:47.277,8.117999,5.5122e-006,1.0000e-305,0.0000e+000,1.2079e-019
"30261",28 Apr 2014 06:06:33.594,4.728069,1.1571e-005,1.0000e-305,1.1015e-309,9.4906e-020
"34521",28 Apr 2014 06:17:04.307,12.380791,1.7568e-006,1.0000e-305,0.0000e+000,4.9178e-019
"25319",28 Apr 2014 06:32:54.113,10.936442,3.0371e-006,1.0000e-305,6.3107e-308,-3.4511e-020
"35269",28 Apr 2014 07:01:53.593,14.174017,1.5442e-006,1.0000e-305,0.0000e+000,4.0982e-020
"34521",28 Apr 2014 07:07:11.217,12.362957,1.7614e-006,1.0000e-305,0.0000e+000,2.3295e-019
"25319",28 Apr 2014 07:23:00.023,18.977751,1.0086e-006,1.0000e-305,0.0000e+000,1.7256e-019
"34521",28 Apr 2014 07:57:17.015,16.320859,1.0104e-006,1.0000e-305,0.0000e+000,4.4865e-019
"34521",28 Apr 2014 08:47:23.921,16.251116,1.0188e-006,1.0000e-305,0.0000e+000,6.9022e-020
"25345",28 Apr 2014 09:33:04.873,18.315074,1.1393e-006,1.0000e-305,0.0000e+000,3.1276e-020
"463",28 Apr 2014 11:00:31.871,18.559547,7.0572e-007,1.0000e-305,0.0000e+000,5.5002e-020
"38207",28 Apr 2014 11:04:35.610,18.078262,1.3836e-006,1.0000e-305,0.0000e+000,-1.0785e-021
"36954",28 Apr 2014 11:09:36.881,19.638199,7.9149e-007,1.0000e-305,0.0000e+000,1.4020e-020
"35671",28 Apr 2014 11:12:25.054,7.723995,5.6902e-006,1.0000e-305,0.0000e+000,4.7453e-020
"26207",28 Apr 2014 11:19:16.182,16.440543,1.2985e-006,1.0000e-305,0.0000e+000,1.7256e-019
"34619",28 Apr 2014 11:53:12.017,16.219231,9.0312e-007,1.0000e-305,0.0000e+000,1.2510e-019
"34652",28 Apr 2014 12:09:46.998,11.731968,1.7876e-006,1.0000e-305,0.0000e+000,1.0353e-019
"35929",28 Apr 2014 12:10:01.595,10.322962,2.3013e-006,1.0000e-305,0.0000e+000,4.0982e-020
"25940",28 Apr 2014 12:10:10.057,15.554572,1.9619e-006,1.0000e-305,0.0000e+000,1.1648e-019
"463",28 Apr 2014 12:40:40.791,19.545497,6.3599e-007,1.0000e-305,0.0000e+000,2.5883e-020
"30164",28 Apr 2014 12:52:11.040,8.186060,4.6424e-006,1.0000e-305,2.4427e-320,-6.9022e-020
"38290",28 Apr 2014 13:05:36.412,19.848637,5.9574e-007,1.0000e-305,0.0000e+000,2.1570e-020
"38207",28 Apr 2014 13:34:56.378,9.571644,4.9334e-006,1.0000e-305,0.0000e+000,0.0000e+000
"37985",28 Apr 2014 13:39:52.861,15.360220,1.8015e-006,1.0000e-305,1.1569e-318,4.1413e-019
"25169",28 Apr 2014 15:25:19.282,17.406559,2.0136e-006,1.0000e-305,0.0000e+000,2.3726e-020
"26211",28 Apr 2014 16:11:42.351,4.404038,1.4977e-005,1.0000e-305,8.6187e-308,5.6081e-020
"34845",28 Apr 2014 16:12:14.443,17.143471,1.3024e-006,1.0000e-305,0.0000e+000,1.8118e-019
"21527",28 Apr 2014 17:55:44.807,7.285951,7.6199e-006,1.0000e-305,0.0000e+000,2.1570e-019
"37832",28 Apr 2014 17:58:04.314,13.619145,2.4629e-006,1.0000e-305,0.0000e+000,1.9413e-020
"33886",28 Apr 2014 17:58:27.368,11.135721,2.2120e-006,1.0000e-305,0.0000e+000,5.8238e-020
"38001",28 Apr 2014 18:35:28.462,6.525259,5.5916e-006,1.0000e-305,0.0000e+000,5.1767e-019
"333",28 Apr 2014 18:41:09.235,9.734482,3.7134e-006,1.0000e-305,0.0000e+000,4.6590e-019
"31272",28 Apr 2014 18:46:26.364,16.449842,1.7223e-006,1.0000e-305,0.0000e+000,5.8669e-019
"31660",28 Apr 2014 18:48:18.584,19.671496,1.1728e-006,1.0000e-305,0.0000e+000,9.9220e-020
"34368",28 Apr 2014 19:37:36.693,3.202420,3.0559e-005,1.0000e-305,8.8932e-323,1.0785e-019
"28320",28 Apr 2014 19:38:19.559,17.040584,1.5646e-006,1.0000e-305,0.0000e+000,9.4906e-020
"35407",28 Apr 2014 20:28:14.778,4.981946,9.6302e-006,1.0000e-305,0.0000e+000,-9.4906e-020
"37562",28 Apr 2014 21:18:51.817,14.411510,1.3193e-006,1.0000e-305,0.0000e+000,-4.3139e-021
"31562",28 Apr 2014 22:04:33.139,9.819235,3.5771e-006,1.0000e-305,0.0000e+000,4.4218e-020
"475",28 Apr 2014 22:17:52.795,15.735453,1.0267e-006,1.0000e-305,0.0000e+000,1.4667e-019
"8678",28 Apr 2014 22:45:34.285,13.447345,1.3721e-006,1.0000e-305,0.0000e+000,3.4511e-020
"34990",28 Apr 2014 22:50:13.476,17.863545,1.3588e-006,1.0000e-305,0.0000e+000,4.2061e-020
"36423",29 Apr 2014 00:42:47.372,16.356036,9.7478e-007,1.0000e-305,0.0000e+000,3.2354e-020
"9982",29 Apr 2014 01:00:21.617,16.786864,1.6052e-006,1.0000e-305,0.0000e+000,4.9610e-020
"36390",29 Apr 2014 01:35:04.930,5.808455,7.0535e-006,1.0000e-305,0.0000e+000,1.2079e-019
