

"Close Approach Definition"
"Advanced CAT object: sgp4ESSS                                                        "
"Close Approach Threshold: 20.000000 (km)                                             "
"Close Approach Time Interval: 23 Oct 2013 03:58:20.414 to 23 Oct 2014 03:58:20.414   "
"Point-to-Point Mode is ON.  Finite ellipsoid sizes have been overridden to be points."

"Settings"
"Out of Date Filter is OFF.                                                                                  "
"Apo Peri Filter    is ON.  Pad  is 30.000000 (km)                                                           "
"Path Filter        is OFF.                                                                                  "
"Time Filter        is OFF.                                                                                  "
""
"Each local range minimum is reported as a separate event with corresponding conjunction TCA (i.e., ConjTCA)."
"Additionally, an interval endpoint time will be reported as a separate event with corresponding             "
"conjunction TCA (i.e., ConjTCA) if it is the global range minimum over the interval                      "
""
"Secondaries whose SSC number match the primary SSC number have been ignored.                                "
""
"MaxSampleStepSize is 300.000000 secs                                                                        "
"MinSampleStepSize is 1.000000 secs                                                                          "

"Name","Status","Type","Tangential (km)","Cross-Track (km)","Normal (km)"
"Satellite/ENVISAT_27386","Found Scenario Object","Scenario Object",0.040000,0.010000,0.001600

"Name","Status","Type","Tangential (km)","Cross-Track (km)","Normal (km)"
"spaceTrackTLEs_23_10_2013.tce","Found File","Tle File",0.040000,0.010000,0.001600

"SSC","ConjTCA (UTCG)","Min Range (km)","Max Collision Probability","Collision Probability (Analytic)","Collision Probability (Numeric)","Collision Probability (Patera 2005)"
"27596",5 Oct 2014 17:56:08.711,11.260920,1.8138e-005,1.0000e-305,0.0000e+000,-8.8974e-021
"4588",5 Oct 2014 18:00:32.685,19.612553,2.5434e-006,1.0000e-305,0.0000e+000,-1.3481e-020
"37988",5 Oct 2014 18:08:57.209,14.723535,2.8572e-006,1.0000e-305,0.0000e+000,-3.4511e-020
"14759",5 Oct 2014 18:35:16.036,8.273832,1.0593e-005,1.0000e-305,0.0000e+000,-1.8291e-018
"34685",5 Oct 2014 18:41:05.965,19.717337,2.0907e-006,1.0000e-305,0.0000e+000,-3.1276e-020
"4588",5 Oct 2014 18:50:40.520,7.947551,1.5511e-005,1.0000e-305,0.0000e+000,-8.1964e-020
"37496",5 Oct 2014 19:18:59.910,12.753489,3.6945e-006,1.0000e-305,0.0000e+000,-6.3630e-020
"34998",5 Oct 2014 19:29:39.705,14.562372,3.3831e-006,1.0000e-305,0.0000e+000,-1.1000e-019
"4588",5 Oct 2014 19:40:49.599,19.723595,2.5224e-006,1.0000e-305,0.0000e+000,-6.7405e-021
"34965",5 Oct 2014 20:02:48.911,9.921339,6.1493e-006,1.0000e-305,0.0000e+000,-3.3433e-020
"34685",5 Oct 2014 20:21:15.716,14.722725,3.7386e-006,1.0000e-305,0.0000e+000,-2.1570e-020
"28070",5 Oct 2014 20:29:13.895,12.639669,9.5143e-006,1.0000e-305,0.0000e+000,-1.8873e-020
"4588",5 Oct 2014 20:30:57.442,14.574556,4.6264e-006,1.0000e-305,0.0000e+000,-1.8334e-019
"1833",5 Oct 2014 20:57:25.751,18.512925,3.5658e-006,1.0000e-305,0.0000e+000,-5.3924e-021
"34998",5 Oct 2014 21:09:50.182,13.351221,4.0135e-006,1.0000e-305,0.0000e+000,-9.7063e-020
"34685",5 Oct 2014 21:11:24.504,14.735141,3.7266e-006,1.0000e-305,0.0000e+000,-9.1455e-019
"38840",5 Oct 2014 21:17:37.740,12.190069,1.4074e-005,1.0000e-305,0.0000e+000,-1.5368e-020
"14417",5 Oct 2014 21:26:06.380,19.948670,2.3289e-006,1.0000e-305,0.0000e+000,1.6177e-020
"34965",5 Oct 2014 21:42:51.662,9.474048,6.7427e-006,1.0000e-305,0.0000e+000,-3.5590e-020
"34685",5 Oct 2014 22:01:25.465,11.642288,5.9607e-006,1.0000e-305,0.0000e+000,-1.6447e-020
"38840",5 Oct 2014 22:07:43.997,16.913660,7.3127e-006,1.0000e-305,0.0000e+000,-1.1863e-020
"30420",5 Oct 2014 22:22:33.574,10.142104,6.8959e-006,1.0000e-305,0.0000e+000,-9.7063e-021
"34998",5 Oct 2014 22:50:00.658,12.035145,4.9255e-006,1.0000e-305,0.0000e+000,-2.1570e-020
"34685",5 Oct 2014 22:51:34.262,8.237445,1.1888e-005,1.0000e-305,0.0000e+000,-9.6631e-019
"37518",5 Oct 2014 23:17:32.307,13.302053,3.4288e-006,1.0000e-305,0.0000e+000,-4.2276e-019
"34685",5 Oct 2014 23:41:35.213,11.779374,5.8052e-006,1.0000e-305,0.0000e+000,-2.4805e-020
"34998",6 Oct 2014 00:30:11.133,10.624983,6.3022e-006,1.0000e-305,0.0000e+000,-6.4709e-020
"34685",6 Oct 2014 00:31:44.018,2.060170,1.8929e-004,1.0000e-305,0.0000e+000,-2.0707e-019
"30783",6 Oct 2014 00:44:59.487,12.031736,6.0409e-006,1.0000e-305,0.0000e+000,-9.1670e-021
"37518",6 Oct 2014 00:57:29.992,6.276076,1.5409e-005,1.0000e-305,0.0000e+000,-6.4709e-020
"34998",6 Oct 2014 01:20:11.986,19.656307,1.8389e-006,1.0000e-305,0.0000e+000,-1.1324e-020
"34685",6 Oct 2014 01:21:44.961,14.838259,3.6474e-006,1.0000e-305,0.0000e+000,-3.1276e-020
"27762",6 Oct 2014 01:51:52.684,12.108189,4.5507e-006,1.0000e-305,0.0000e+000,-3.5050e-020
"34998",6 Oct 2014 02:10:21.608,9.140334,8.4922e-006,1.0000e-305,0.0000e+000,-7.9807e-020
"34685",6 Oct 2014 02:11:53.774,4.484312,3.9866e-005,1.0000e-305,0.0000e+000,-8.2827e-019
"32432",6 Oct 2014 02:13:51.590,18.009354,4.4852e-006,1.0000e-305,0.0000e+000,-4.1791e-021
"37518",6 Oct 2014 02:37:27.677,2.808252,7.6978e-005,1.0000e-305,0.0000e+000,-1.3589e-019
"34998",6 Oct 2014 03:00:22.449,18.282812,2.1198e-006,1.0000e-305,0.0000e+000,-3.3972e-020
"34685",6 Oct 2014 03:01:54.707,19.332422,2.1422e-006,1.0000e-305,0.0000e+000,-4.7992e-020
"34819",6 Oct 2014 03:02:45.869,15.818140,3.6173e-006,1.0000e-305,0.0000e+000,-5.2845e-020
"34998",6 Oct 2014 03:50:32.082,7.619703,1.2186e-005,1.0000e-305,0.0000e+000,-5.8238e-020
"34685",6 Oct 2014 03:52:03.528,10.460540,7.3056e-006,1.0000e-305,0.0000e+000,-3.4511e-020
"36036",6 Oct 2014 03:53:07.009,11.583710,9.5231e-006,1.0000e-305,0.0000e+000,-2.8580e-020
"24285",6 Oct 2014 03:54:57.874,16.248803,1.2757e-006,1.0000e-305,0.0000e+000,6.2552e-020
"37016",6 Oct 2014 03:55:25.665,15.209040,7.1737e-006,1.0000e-305,0.0000e+000,-1.8873e-021
"37518",6 Oct 2014 04:17:25.361,8.554863,8.3014e-006,1.0000e-305,0.0000e+000,-2.7178e-019
"34998",6 Oct 2014 04:40:32.911,16.894216,2.4757e-006,1.0000e-305,0.0000e+000,-2.1570e-021
"34819",6 Oct 2014 04:42:56.818,11.532754,6.7848e-006,1.0000e-305,0.0000e+000,-2.5883e-020
"36036",6 Oct 2014 04:43:10.703,8.106009,1.9446e-005,1.0000e-305,0.0000e+000,-1.2672e-020
"21577",6 Oct 2014 04:49:41.476,7.207806,3.1717e-005,1.0000e-305,0.0000e+000,-1.7256e-019
"34998",6 Oct 2014 05:30:42.555,6.146241,1.8678e-005,1.0000e-305,0.0000e+000,-7.4415e-020
"36028",6 Oct 2014 05:31:41.476,9.430497,2.5397e-005,1.0000e-305,0.0000e+000,-6.8753e-021
"34685",6 Oct 2014 05:32:13.281,16.319139,2.9927e-006,1.0000e-305,0.0000e+000,-2.2432e-019
"21577",6 Oct 2014 05:39:45.894,12.803885,1.0054e-005,1.0000e-305,0.0000e+000,-2.6962e-021
"37518",6 Oct 2014 05:57:23.044,15.018613,2.6950e-006,1.0000e-305,0.0000e+000,-3.4511e-020
"31327",6 Oct 2014 06:06:13.926,12.622100,4.2394e-006,1.0000e-305,0.0000e+000,-1.0008e-018
"34998",6 Oct 2014 06:20:43.373,15.532771,2.9208e-006,1.0000e-305,0.0000e+000,-2.8580e-020
"34819",6 Oct 2014 06:23:07.765,8.694910,1.1901e-005,1.0000e-305,0.0000e+000,-3.1276e-020
"33942",6 Oct 2014 06:23:30.795,12.344140,6.7324e-006,1.0000e-305,0.0000e+000,-1.5746e-019
"33841",6 Oct 2014 06:23:32.147,16.640576,3.7646e-006,1.0000e-305,0.0000e+000,-6.6866e-020
"34136",6 Oct 2014 06:34:58.600,11.984244,1.4639e-005,1.0000e-305,0.0000e+000,-2.8040e-020
"34998",6 Oct 2014 07:10:53.027,4.912508,2.9156e-005,1.0000e-305,0.0000e+000,-7.3336e-020
"34819",6 Oct 2014 07:13:18.577,17.671102,2.8769e-006,1.0000e-305,0.0000e+000,-5.1767e-020
"31427",6 Oct 2014 07:18:57.655,19.285763,5.7268e-006,1.0000e-305,0.0000e+000,-5.1228e-021
"36946",6 Oct 2014 07:48:09.137,12.526356,1.4287e-005,1.0000e-305,0.0000e+000,-8.4930e-021
"34998",6 Oct 2014 08:00:53.834,14.260086,3.4560e-006,1.0000e-305,0.0000e+000,-3.3433e-020
"34819",6 Oct 2014 08:03:18.712,8.639787,1.2017e-005,1.0000e-305,0.0000e+000,-1.6177e-020
"38326",6 Oct 2014 08:13:37.854,17.456992,3.3129e-006,1.0000e-305,0.0000e+000,-3.3433e-020
"30423",6 Oct 2014 08:14:16.891,11.234314,7.8334e-006,1.0000e-305,0.0000e+000,-4.9610e-020
"34773",6 Oct 2014 08:31:04.969,7.231078,4.4614e-005,1.0000e-305,0.0000e+000,-7.2797e-021
"34998",6 Oct 2014 08:51:03.498,4.319847,3.7602e-005,1.0000e-305,2.6585e-305,-5.1767e-020
"34819",6 Oct 2014 08:53:29.527,12.419928,5.8066e-006,1.0000e-305,0.0000e+000,-5.4355e-019
"34998",6 Oct 2014 09:41:04.294,13.163958,4.0445e-006,1.0000e-305,0.0000e+000,-2.5883e-020
"34819",6 Oct 2014 09:43:29.656,11.262345,7.0513e-006,1.0000e-305,0.0000e+000,1.2402e-020
"4634",6 Oct 2014 09:56:15.088,15.908482,7.0129e-006,1.0000e-305,0.0000e+000,4.9610e-020
"19769",6 Oct 2014 09:58:43.060,16.033587,2.8143e-006,1.0000e-305,0.0000e+000,-3.6668e-020
"24945",6 Oct 2014 10:18:25.789,16.229619,1.3646e-005,1.0000e-305,0.0000e+000,1.6716e-020
"31998",6 Oct 2014 10:21:07.118,8.381995,2.9777e-005,1.0000e-305,0.0000e+000,2.1570e-020
"34998",6 Oct 2014 10:31:13.968,4.794457,3.0444e-005,1.0000e-305,0.0000e+000,-8.6278e-020
"34819",6 Oct 2014 10:33:40.476,7.310801,1.6707e-005,1.0000e-305,0.0000e+000,-3.7962e-019
"34118",6 Oct 2014 10:43:01.441,12.713742,5.0515e-006,1.0000e-305,0.0000e+000,-4.4218e-020
"19038",6 Oct 2014 10:48:45.502,2.503949,4.0088e-004,1.0000e-305,0.0000e+000,-4.8316e-019
"19769",6 Oct 2014 10:48:48.156,9.576356,7.8960e-006,1.0000e-305,0.0000e+000,-1.4559e-020
"34998",6 Oct 2014 11:21:14.754,12.361485,4.5743e-006,1.0000e-305,0.0000e+000,-1.3481e-020
"34819",6 Oct 2014 11:23:40.600,15.131071,3.8949e-006,1.0000e-305,0.0000e+000,-5.3924e-020
"35433",6 Oct 2014 11:24:21.447,17.121706,4.5906e-006,1.0000e-305,0.0000e+000,4.0443e-022
"7890",6 Oct 2014 11:27:04.373,5.845330,6.3227e-005,1.0000e-305,0.0000e+000,-6.9022e-020
"19769",6 Oct 2014 11:39:02.365,16.750371,2.5832e-006,1.0000e-305,0.0000e+000,-1.6716e-020
"34998",6 Oct 2014 12:11:24.438,6.231278,1.7976e-005,1.0000e-305,0.0000e+000,-1.9413e-020
"34819",6 Oct 2014 12:13:51.423,2.569584,1.3474e-004,1.0000e-305,0.0000e+000,-1.7256e-019
"32118",6 Oct 2014 12:15:45.064,13.560400,1.1623e-005,1.0000e-305,0.0000e+000,-8.0886e-021
"34998",6 Oct 2014 13:01:25.213,11.988061,4.8507e-006,1.0000e-305,1.2877e-311,-1.1863e-020
"34819",6 Oct 2014 13:03:51.542,19.437050,2.3533e-006,1.0000e-305,0.0000e+000,-2.5883e-020
"22435",6 Oct 2014 13:41:22.148,7.418886,1.1410e-005,1.0000e-305,0.0000e+000,-1.0138e-019
"34998",6 Oct 2014 13:51:34.907,8.246148,1.0238e-005,1.0000e-305,0.0000e+000,-8.4121e-020
"34819",6 Oct 2014 13:54:02.369,3.245901,8.4213e-005,1.0000e-305,0.0000e+000,-2.1138e-019
"34451",6 Oct 2014 13:54:28.205,13.330203,5.5353e-006,1.0000e-305,0.0000e+000,-3.2894e-020
"30791",6 Oct 2014 14:01:49.559,19.680158,3.7167e-006,1.0000e-305,0.0000e+000,2.4266e-021
"33984",6 Oct 2014 14:03:41.664,12.458657,5.1594e-006,1.0000e-305,0.0000e+000,4.8531e-021
"34998",6 Oct 2014 14:41:35.671,12.162198,4.7003e-006,1.0000e-305,0.0000e+000,-1.7795e-020
"26092",6 Oct 2014 14:42:24.900,12.588484,6.8336e-006,1.0000e-305,0.0000e+000,-1.8873e-020
"33760",6 Oct 2014 14:44:28.540,10.411695,9.0414e-006,1.0000e-305,0.0000e+000,-8.6278e-020
"4180",6 Oct 2014 15:31:01.493,10.663415,1.7822e-005,1.0000e-305,0.0000e+000,-7.0101e-020
"34998",6 Oct 2014 15:31:45.375,10.601967,6.1770e-006,1.0000e-305,0.0000e+000,-5.3924e-020
"34819",6 Oct 2014 15:34:13.313,7.881937,1.4245e-005,1.0000e-305,0.0000e+000,-1.4667e-019
"34998",6 Oct 2014 16:21:46.128,12.939207,4.1417e-006,1.0000e-305,0.0000e+000,-2.5344e-020
"34995",6 Oct 2014 16:34:40.223,1.470339,3.4933e-004,1.0000e-305,2.0687e-307,-1.0138e-019
"34998",6 Oct 2014 17:11:55.842,13.192189,3.9790e-006,1.0000e-305,0.0000e+000,-1.3373e-019
"34819",6 Oct 2014 17:14:24.255,12.582107,5.5737e-006,1.0000e-305,0.0000e+000,-7.2474e-019
"34845",6 Oct 2014 17:50:17.212,17.509807,1.9860e-006,1.0000e-305,0.0000e+000,-4.0982e-020
"34998",6 Oct 2014 18:01:56.585,14.294010,3.3849e-006,1.0000e-305,0.0000e+000,-5.9316e-021
"34001",6 Oct 2014 18:05:02.933,6.418378,2.4674e-005,1.0000e-305,0.0000e+000,-3.4511e-020
"34845",6 Oct 2014 18:40:25.719,11.925520,4.2799e-006,1.0000e-305,0.0000e+000,-5.6081e-020
"35660",6 Oct 2014 18:41:46.027,14.376154,2.9545e-006,1.0000e-305,0.0000e+000,-6.5787e-020
"34998",6 Oct 2014 18:52:06.309,15.968220,2.7086e-006,1.0000e-305,0.0000e+000,-2.0707e-019
"34819",6 Oct 2014 18:54:35.196,17.207291,2.9711e-006,1.0000e-305,0.0000e+000,-4.4865e-019
"37413",6 Oct 2014 19:07:28.428,8.595099,1.1893e-005,1.0000e-305,0.0000e+000,-2.4805e-020
"34845",6 Oct 2014 19:30:24.676,7.649630,1.0398e-005,1.0000e-305,0.0000e+000,0.0000e+000
"35660",6 Oct 2014 19:31:44.645,15.151645,2.6587e-006,1.0000e-305,0.0000e+000,-1.7256e-020
"34998",6 Oct 2014 19:42:07.041,16.149034,2.6450e-006,1.0000e-305,0.0000e+000,-7.5493e-021
"37850",6 Oct 2014 19:45:13.518,8.540295,2.0996e-005,1.0000e-305,0.0000e+000,-5.6081e-020
"32118",6 Oct 2014 19:46:42.375,19.305628,5.7301e-006,1.0000e-305,0.0000e+000,-3.9095e-021
"34845",6 Oct 2014 20:20:33.181,13.243863,3.4680e-006,1.0000e-305,0.0000e+000,-5.3924e-021
"35660",6 Oct 2014 20:21:51.442,9.713473,6.4664e-006,1.0000e-305,0.0000e+000,-1.0246e-020
"34998",6 Oct 2014 20:32:16.774,18.905884,1.9272e-006,1.0000e-305,0.0000e+000,-1.0785e-019
"24602",6 Oct 2014 20:42:28.090,17.678911,1.5007e-006,1.0000e-305,0.0000e+000,-4.3139e-020
"9293",6 Oct 2014 20:45:21.327,10.600610,9.0515e-006,1.0000e-305,0.0000e+000,-9.4906e-020
"34845",6 Oct 2014 21:10:32.140,17.848461,1.9089e-006,1.0000e-305,0.0000e+000,-4.9610e-020
"35660",6 Oct 2014 21:11:50.053,16.240298,2.3124e-006,1.0000e-305,0.0000e+000,-2.3726e-020
"34998",6 Oct 2014 21:22:17.497,18.415156,2.0287e-006,1.0000e-305,0.0000e+000,-4.0443e-020
"31739",6 Oct 2014 21:32:19.233,15.634916,6.5585e-006,1.0000e-305,0.0000e+000,-9.3180e-019
"33839",6 Oct 2014 21:34:04.653,17.460226,5.6762e-006,1.0000e-305,0.0000e+000,-2.4266e-021
"35660",6 Oct 2014 22:01:56.856,17.345833,2.0262e-006,1.0000e-305,0.0000e+000,-3.4511e-020
"33700",6 Oct 2014 22:36:17.599,17.823947,2.2159e-006,1.0000e-305,0.0000e+000,8.0886e-022
"9022",6 Oct 2014 23:05:51.756,14.258240,6.6259e-006,1.0000e-305,0.0000e+000,-1.7256e-019
"25040",6 Oct 2014 23:10:43.978,19.907338,6.6315e-006,1.0000e-305,0.0000e+000,1.5368e-020
"9022",6 Oct 2014 23:56:01.147,18.072435,4.1194e-006,1.0000e-305,0.0000e+000,-7.6841e-021
"33782",7 Oct 2014 00:46:00.432,16.008082,4.3001e-006,1.0000e-305,0.0000e+000,-3.1276e-020
"9022",7 Oct 2014 00:46:09.370,18.602058,3.8833e-006,1.0000e-305,0.0000e+000,-1.4667e-019
"31381",7 Oct 2014 01:38:42.589,13.307464,6.7947e-006,1.0000e-305,0.0000e+000,3.0197e-020
"35974",7 Oct 2014 02:08:00.075,18.821328,1.7111e-006,1.0000e-305,0.0000e+000,-3.9904e-020
"35974",7 Oct 2014 03:47:57.932,15.769948,2.4367e-006,1.0000e-305,0.0000e+000,-1.9143e-020
"38188",7 Oct 2014 04:06:33.036,18.307427,3.8768e-006,1.0000e-305,0.0000e+000,-1.6177e-021
"1738",7 Oct 2014 04:35:34.552,16.880056,7.2962e-006,1.0000e-305,0.0000e+000,-1.7525e-021
"35974",7 Oct 2014 05:27:55.788,16.738646,2.1623e-006,1.0000e-305,0.0000e+000,-1.1324e-020
"36222",7 Oct 2014 06:41:37.938,19.009360,6.2306e-006,1.0000e-305,0.0000e+000,-3.3028e-021
"29047",7 Oct 2014 06:48:28.377,17.713481,6.6374e-006,1.0000e-305,0.0000e+000,-8.6278e-021
"35173",7 Oct 2014 07:21:12.537,14.570667,4.0294e-006,1.0000e-305,0.0000e+000,-1.8118e-019
"38290",7 Oct 2014 07:29:51.812,17.975991,2.9557e-006,1.0000e-305,0.0000e+000,-3.0197e-019
"17843",7 Oct 2014 08:16:15.948,15.677931,7.1529e-006,1.0000e-305,0.0000e+000,-1.4020e-020
"17843",7 Oct 2014 09:06:20.192,18.879879,4.9297e-006,1.0000e-305,0.0000e+000,-4.3139e-021
"37484",7 Oct 2014 09:06:35.624,14.868688,4.2458e-006,1.0000e-305,0.0000e+000,-7.5493e-020
"10820",7 Oct 2014 09:07:10.624,19.938038,3.3997e-006,1.0000e-305,0.0000e+000,-5.3924e-021
"36194",7 Oct 2014 09:09:02.574,15.277620,8.2138e-006,1.0000e-305,0.0000e+000,-8.0886e-022
"36025",7 Oct 2014 09:13:33.509,15.773168,8.2762e-006,1.0000e-305,0.0000e+000,-6.8753e-021
"22436",7 Oct 2014 09:55:45.794,10.895926,7.9846e-006,1.0000e-305,0.0000e+000,-3.9634e-020
"34870",7 Oct 2014 09:55:48.251,14.272479,1.1022e-005,1.0000e-305,0.0000e+000,-9.9220e-020
"10820",7 Oct 2014 09:57:20.030,5.776481,4.0488e-005,1.0000e-305,0.0000e+000,1.6177e-021
"34737",7 Oct 2014 10:47:08.282,14.391115,4.8872e-006,1.0000e-305,0.0000e+000,3.4511e-020
"31224",7 Oct 2014 10:52:18.832,17.090280,6.6052e-006,1.0000e-305,0.0000e+000,8.6278e-021
"17303",7 Oct 2014 11:05:29.334,17.475678,2.3030e-006,1.0000e-305,0.0000e+000,-4.7453e-020
"31881",7 Oct 2014 11:36:29.030,11.654186,8.7980e-006,1.0000e-305,0.0000e+000,-9.4367e-021
"16860",7 Oct 2014 11:56:16.158,5.182716,2.6105e-005,1.0000e-305,0.0000e+000,-1.2079e-018
"38524",7 Oct 2014 12:18:29.800,17.238730,2.1139e-006,1.0000e-305,0.0000e+000,-4.8316e-019
"36686",7 Oct 2014 12:27:19.256,18.855892,3.6994e-006,1.0000e-305,0.0000e+000,-6.3360e-021
"17303",7 Oct 2014 12:45:48.338,13.397133,3.9235e-006,1.0000e-305,0.0000e+000,-6.1473e-020
"16860",7 Oct 2014 12:46:16.681,7.654485,1.1975e-005,1.0000e-305,0.0000e+000,-4.3139e-019
"25290",7 Oct 2014 13:19:34.642,14.686803,1.3975e-005,1.0000e-305,0.0000e+000,1.4290e-020
"16860",7 Oct 2014 13:36:28.512,12.875718,4.2346e-006,1.0000e-305,0.0000e+000,-7.0748e-019
"36940",7 Oct 2014 13:53:09.788,15.890530,8.8518e-006,1.0000e-305,0.0000e+000,-9.9759e-021
"34555",7 Oct 2014 14:06:50.193,19.630690,2.1614e-006,1.0000e-305,0.0000e+000,-2.4266e-021
"16860",7 Oct 2014 14:26:29.037,10.838246,5.9797e-006,1.0000e-305,0.0000e+000,-4.1413e-019
"12792",7 Oct 2014 15:07:47.526,9.949570,2.6778e-005,1.0000e-305,0.0000e+000,-5.2306e-020
"28248",7 Oct 2014 15:13:20.078,10.043842,6.2781e-006,1.0000e-305,0.0000e+000,-1.4236e-019
"35287",7 Oct 2014 15:47:31.050,14.285056,4.5595e-006,1.0000e-305,0.0000e+000,-1.0353e-019
"12792",7 Oct 2014 16:48:02.423,7.123393,5.2276e-005,1.0000e-305,0.0000e+000,-3.8286e-020
"22333",7 Oct 2014 18:27:13.115,4.475192,5.4168e-005,1.0000e-305,1.0359e-305,-1.1863e-020
"12792",7 Oct 2014 18:28:17.326,17.250735,8.9275e-006,1.0000e-305,0.0000e+000,-1.1863e-019
"12792",7 Oct 2014 19:18:23.480,12.519198,1.6957e-005,1.0000e-305,0.0000e+000,-4.1413e-019
"34690",7 Oct 2014 19:46:04.180,18.842794,6.5455e-006,1.0000e-305,0.0000e+000,-3.0197e-020
"2422",7 Oct 2014 19:49:18.466,15.314910,2.9928e-006,1.0000e-305,0.0000e+000,1.1324e-020
"28961",7 Oct 2014 19:51:20.203,18.796164,1.7253e-006,1.0000e-305,0.0000e+000,-2.9550e-019
"35392",7 Oct 2014 20:57:07.676,13.339640,4.0045e-006,1.0000e-305,0.0000e+000,6.4709e-020
"12792",7 Oct 2014 20:58:38.397,2.175253,5.5780e-004,1.0000e-305,8.0082e-311,-8.7357e-020
"35392",7 Oct 2014 21:44:00.188,2.612905,2.7934e-004,1.0000e-305,0.0000e+000,-1.7256e-019
"34690",7 Oct 2014 21:26:22.467,13.547189,1.2678e-005,1.0000e-305,0.0000e+000,-3.3433e-020
"36420",7 Oct 2014 21:38:18.057,19.720212,2.3829e-006,1.0000e-305,0.0000e+000,-5.1228e-021
"35392",7 Oct 2014 22:32:02.188,9.553608,1.0546e-005,1.0000e-305,0.0000e+000,6.6866e-020
"36420",7 Oct 2014 22:28:24.102,5.161792,3.4723e-005,1.0000e-305,0.0000e+000,-4.7453e-020
"12792",7 Oct 2014 22:38:53.320,12.049862,1.8335e-005,1.0000e-305,0.0000e+000,-4.3570e-019
"34690",7 Oct 2014 23:06:40.711,8.865220,2.9621e-005,1.0000e-305,0.0000e+000,-3.5050e-021
"35392",7 Oct 2014 23:24:35.785,19.804386,1.3879e-006,1.0000e-305,1.4079e-306,5.0041e-019
"34705",7 Oct 2014 23:29:34.870,18.162583,6.9151e-006,1.0000e-305,0.0000e+000,-4.5835e-021
"20434",7 Oct 2014 23:34:31.622,12.236560,1.4938e-005,1.0000e-305,0.0000e+000,-2.6746e-019
"34690",7 Oct 2014 23:56:46.940,17.462789,7.6334e-006,1.0000e-305,0.0000e+000,-1.6177e-020
"34690",8 Oct 2014 00:46:58.915,6.375730,5.7266e-005,1.0000e-305,1.0051e-316,-9.7063e-021
"34690",8 Oct 2014 01:37:05.064,12.339782,1.5295e-005,1.0000e-305,0.0000e+000,1.6177e-021
"31481",8 Oct 2014 01:39:42.325,8.639075,1.0024e-005,1.0000e-305,0.0000e+000,-2.0362e-018
"23282",8 Oct 2014 01:48:22.346,15.764742,4.7038e-006,1.0000e-305,0.0000e+000,-5.3924e-021
"34361",8 Oct 2014 02:26:06.223,10.625641,2.0642e-005,1.0000e-305,0.0000e+000,-1.5908e-020
"34690",8 Oct 2014 02:27:17.077,8.372721,3.3220e-005,1.0000e-305,0.0000e+000,-1.2133e-020
"33975",8 Oct 2014 02:52:08.835,15.701725,8.7884e-006,1.0000e-305,0.0000e+000,-1.1648e-019
"36875",8 Oct 2014 03:00:45.646,13.606529,3.1694e-006,1.0000e-305,0.0000e+000,-1.0138e-019
"34690",8 Oct 2014 03:17:23.147,8.572291,3.1692e-005,1.0000e-305,0.0000e+000,-1.1594e-020
"38157",8 Oct 2014 03:18:39.830,16.646124,2.5700e-006,1.0000e-305,0.0000e+000,-1.2510e-019
"34948",8 Oct 2014 03:29:25.336,13.045837,6.0999e-006,1.0000e-305,0.0000e+000,-8.2827e-019
"24793",8 Oct 2014 03:40:11.318,13.139087,2.0380e-005,1.0000e-305,0.0000e+000,4.3139e-021
"34690",8 Oct 2014 04:07:35.197,12.936515,1.3914e-005,1.0000e-305,0.0000e+000,-4.3139e-021
"36875",8 Oct 2014 04:41:03.910,6.172156,1.5402e-005,1.0000e-305,0.0000e+000,-6.2552e-020
"34690",8 Oct 2014 04:57:41.189,8.307166,3.3738e-005,1.0000e-305,0.0000e+000,-7.5493e-021
"34948",8 Oct 2014 05:09:36.331,4.203841,5.8564e-005,1.0000e-305,0.0000e+000,-6.7297e-019
"34690",8 Oct 2014 05:47:53.276,18.243017,6.9914e-006,1.0000e-305,0.0000e+000,-3.8286e-020
"36875",8 Oct 2014 06:21:22.172,19.326420,1.5710e-006,1.0000e-305,0.0000e+000,-1.4236e-019
"34690",8 Oct 2014 06:37:59.190,11.800929,1.6712e-005,1.0000e-305,0.0000e+000,-1.6986e-020
"33763",8 Oct 2014 06:41:23.089,18.548651,1.8201e-006,1.0000e-305,0.0000e+000,2.9658e-021
"35253",8 Oct 2014 06:46:41.959,17.681543,7.1064e-006,1.0000e-305,0.0000e+000,-2.2918e-021
"24905",8 Oct 2014 06:49:18.676,12.238866,2.2815e-005,1.0000e-305,0.0000e+000,8.0886e-022
"34948",8 Oct 2014 06:49:47.323,4.722134,4.6291e-005,1.0000e-305,0.0000e+000,-5.3492e-019
"8458",8 Oct 2014 06:49:56.138,11.378023,1.2093e-005,1.0000e-305,0.0000e+000,-1.7795e-020
"35253",8 Oct 2014 07:36:50.935,5.190687,8.2336e-005,1.0000e-305,0.0000e+000,-3.2894e-020
"37469",8 Oct 2014 07:40:50.317,16.120457,5.9523e-006,1.0000e-305,0.0000e+000,-7.5493e-021
"34690",8 Oct 2014 08:18:17.150,16.871849,8.1680e-006,1.0000e-305,0.0000e+000,8.0886e-021
"34948",8 Oct 2014 08:29:58.313,13.375343,5.7556e-006,1.0000e-305,0.0000e+000,-3.1060e-019
"34948",8 Oct 2014 09:20:10.210,12.375597,6.7135e-006,1.0000e-305,0.0000e+000,-3.4511e-020
"33922",8 Oct 2014 09:57:30.326,10.003726,6.1120e-006,1.0000e-305,0.0000e+000,-7.9807e-020
